gender,age,income,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
1,25,42096,0,8,9,10,9,10,7,3,1,2
1,25,42096,0,3,10,9,10,4,4,3,1,2
1,30,0,0,5,5,5,5,5,0,5,0,2
1,30,0,0,5,5,5,5,5,0,5,0,2
1,30,0,0,8,8,8,8,8,0,5,0,2
1,30,0,0,5,5,5,5,5,0,5,0,2
1,30,0,1,5,5,5,5,5,0,5,0,2
1,30,0,1,5,5,5,5,5,0,5,0,2
1,30,0,1,8,8,8,8,8,0,8,0,2
1,30,0,1,8,8,8,8,8,8,5,0,2
1,30,0,0,8,8,8,8,8,0,8,0,2
1,30,0,0,10,10,10,10,10,0,7,0,2
1,30,0,0,8,8,8,8,8,0,8,0,2
1,30,0,0,10,10,10,10,10,0,8,0,2
1,30,0,1,10,10,10,10,10,0,8,0,2
1,30,0,1,10,10,10,10,10,0,8,0,2
1,30,0,0,10,5,10,5,5,0,0,0,2
1,30,0,0,5,5,5,5,5,0,0,0,2
1,30,0,0,5,5,5,5,5,0,0,0,2
1,30,0,0,5,5,5,5,5,0,0,0,2
1,30,0,0,5,5,5,10,5,0,0,1,2
1,23,28891,0,3,10,9,5,9,2,6,7,2
1,23,28891,0,3,6,8,5,5,1,2,1,2
1,23,28891,0,6,10,9,8,9,0,8,8,2
1,23,28891,0,7,6,7,9,8,2,3,1,2
1,23,28891,1,8,9,7,7,5,0,8,6,2
1,23,28891,1,7,8,8,9,8,0,7,4,2
1,23,28891,1,8,9,8,9,8,0,9,6,2
1,23,28891,1,7,10,9,8,9,0,8,6,2
1,23,28891,0,3,8,7,5,8,0,4,1,2
1,23,28891,0,4,7,7,6,6,0,6,2,2
1,23,28891,0,8,7,8,2,9,0,4,3,2
1,23,28891,0,5,9,10,8,10,4,5,4,2
1,23,28891,0,6,10,10,8,10,6,6,2,2
1,23,28891,0,6,9,7,6,6,3,5,6,2
1,23,28891,0,3,8,7,7,10,4,4,1,2
1,23,28891,0,4,7,7,5,6,0,4,3,2
1,23,28891,0,4,8,9,6,4,0,4,2,2
1,23,28891,0,6,10,9,8,10,0,8,5,2
1,23,28891,0,4,9,8,6,6,5,6,2,2
1,24,0,0,4,5,6,4,6,2,5,2,2
1,24,0,0,4,5,5,3,5,1,5,2,2
1,24,0,1,4,6,5,4,3,2,6,4,1
1,24,0,0,5,5,6,4,7,2,5,5,2
1,24,0,1,8,5,6,6,5,1,6,1,2
1,24,0,1,6,5,7,5,5,2,5,4,2
1,24,0,1,7,6,5,7,3,5,6,2,2
1,24,0,0,5,6,6,4,7,6,5,2,2
1,24,0,0,4,4,5,4,6,5,5,2,2
1,24,0,0,3,4,7,3,7,1,3,2,2
1,24,0,1,6,6,6,6,5,3,6,2,2
1,24,0,0,5,6,7,4,4,3,6,1,2
1,24,0,0,4,4,7,3,6,4,4,3,2
1,24,0,0,6,5,5,6,7,2,6,2,2
1,24,0,1,7,4,7,3,7,5,5,1,2
1,24,0,1,6,5,5,4,5,4,5,4,2
1,24,0,0,4,6,7,3,6,4,4,1,2
1,24,0,0,4,6,7,6,7,2,5,2,2
1,24,0,0,3,7,7,7,5,3,6,4,2
1,24,0,1,6,7,8,6,7,7,8,8,2
1,24,0,1,6,7,6,6,8,5,6,5,2
1,24,0,1,8,8,8,10,7,8,8,8,1
1,24,0,1,5,7,8,7,8,8,8,6,2
1,24,0,1,7,6,6,7,5,4,7,6,2
1,24,0,1,8,7,7,8,7,7,9,7,2
1,24,0,1,9,7,7,7,6,5,7,6,2
1,24,0,1,5,5,5,5,6,5,5,5,2
1,24,0,1,7,6,7,6,7,5,7,5,2
1,24,0,1,7,7,7,7,6,7,8,7,2
1,24,0,1,9,7,7,6,7,7,9,7,2
1,24,0,1,7,6,6,7,7,8,9,8,2
1,24,0,1,6,7,7,6,6,8,6,6,2
1,24,0,1,8,7,8,7,6,6,8,8,2
1,24,0,1,8,7,8,0,8,6,8,7,2
1,24,0,1,7,7,7,5,6,7,9,8,2
1,24,0,1,5,5,6,5,7,5,6,5,2
1,24,0,1,7,6,6,7,6,5,7,6,2
1,24,0,1,8,5,5,5,5,4,5,5,2
1,28,0,1,7,8,8,7,9,6,7,7,2
1,28,0,1,7,7,7,5,6,5,6,5,2
1,28,0,1,7,8,7,6,6,6,7,7,2
1,28,0,1,6,6,6,6,5,5,5,6,2
1,28,0,1,7,6,6,7,6,6,7,7,2
1,28,0,1,7,6,8,7,6,7,8,7,2
1,28,0,1,8,8,7,8,6,7,8,7,2
1,28,0,1,7,7,7,6,6,6,8,7,2
1,28,0,1,8,8,6,7,6,6,7,7,2
1,28,0,1,6,6,6,6,6,5,6,6,2
1,28,0,1,9,8,8,7,8,6,8,7,2
1,28,0,1,9,8,8,8,8,7,7,7,2
1,28,0,0,6,5,7,5,7,5,6,7,2
1,28,0,1,7,7,7,7,7,7,7,7,2
1,28,0,1,8,6,7,6,7,7,7,7,2
1,28,0,1,7,7,8,7,7,7,7,7,2
1,28,0,1,6,7,6,6,5,6,7,7,2
1,28,0,1,6,6,7,9,7,7,7,7,2
1,28,0,0,5,7,5,5,6,5,5,7,2
1,26,0,0,6,7,10,8,9,8,8,6,2
1,26,0,0,5,8,5,5,6,5,5,5,2
1,26,0,0,6,8,9,8,8,9,8,6,2
1,26,0,0,7,8,8,8,7,9,8,5,2
1,26,0,1,10,8,7,8,7,8,9.5,6,1
1,26,0,1,10,9,9,10,7,8,9.5,7,2
1,26,0,1,9,8,8,8,7,9,9.5,7,2
1,26,0,1,7,7,7,7,7,9,8,7,2
1,26,0,0,6,7,6,8,7,7,7,6,0
1,26,0,0,6,8,8,9,8,6,7,5,2
1,26,0,1,9,6,7,6,7,8,8,5,2
1,26,0,1,8,9,8,7,10,7,8,7,2
1,26,0,0,6,8,7,8,8,8,7,5,2
1,26,0,1,7,7,7,9,8,7,8,6,2
1,26,0,1,8,8,8,6,9,8,8,5,2
1,26,0,0,6,7,8,6,9,7,6,4,2
1,26,0,0,6,8,9,8,9,7,7,4,2
1,26,0,1,8,8,8,10,8,7,8,5,2
1,26,0,0,6,8,7,9,7,6,8,5,2
1,30,0,1,9,5,6,5,5,7,5,6,2
1,30,0,1,0,5,6,5,6,3,4,6,2
1,30,0,1,5,6,6,4,7,4,6,5,2
1,30,0,1,6,6,6,5,6,4,6,6,2
1,30,0,1,6,7,5,5,5,2,6,5,2
1,30,0,1,5,6,6,6,6,6,6,6,2
1,30,0,1,7,5,6,6,4,5,7,6,2
1,30,0,1,5,6,7,5,7,5,7,6,2
1,30,0,0,5,6,5,6,7,2,6,5,0
1,30,0,0,9,5,6,3,6,3,6,6,2
1,30,0,1,7,6,6,5,7,5,6,2,2
1,30,0,1,5,7,7,6,5,5,6,4,2
1,30,0,1,5,6,7,6,6,3,6,6,2
1,30,0,1,5,6,7,7,7,6,6,6,2
1,30,0,1,7,5,6,5,6,4,6,3,2
1,30,0,1,6,6,6,5,8,4,5,6,2
1,30,0,0,0,3,8,4,6,3,4,4,2
1,30,0,1,6,7,7,6,6,6,6,5,2
1,30,0,1,3,7,6,5,5,6,5,6,2
1,22,0,0,3,8,5,5,8,3,4,2,2
1,22,0,0,4,6,6,5,0,3,5,1,2
1,22,0,0,4,6,6,4,3,3,3,2,2
1,22,0,0,6,8,8,5,0,3,5,3,2
1,22,0,1,9,8,7,8,0,5,8,7,2
1,22,0,1,9,8,7,9,0,8,9,8,2
1,22,0,1,8,8,5,6,0,7,7,6,2
1,22,0,0,7,8,5,6,3,3,5,2,2
1,22,0,0,6,8,9,5,9,3,5,7,2
1,22,0,0,5,6,5,4,0,3,4,4,2
1,22,0,1,7,7,7,8,0,0,8,5,2
1,22,0,0,5,6,8,5,8,3,4,3,2
1,22,0,0,5,8,8,5,0,3,5,5,2
1,22,0,1,7,7,7,5,5,3,7,3,2
1,22,0,0,7,7,8,5,5,4,6,6,2
1,22,0,0,6,8,7,7,9,4,6,7,2
1,22,0,0,3,6,6,5,4,4,4,3,2
1,22,0,0,7,7,7,8,0,6,8,4,2
1,22,0,0,3,5,5,6,5,3,4,3,2
1,25,62635,0,6,7,8,4,6,4,6,6,2
1,25,62635,0,7,8,7,7,7,0,7,4,2
1,25,62635,0,7,8,8,6,7,3,6,5,2
1,25,62635,1,7,7,6,5,6,7,7,4,2
1,25,62635,1,9,8,7,8,6,5,8,4,2
1,25,62635,1,9,8,7,7,7,8,8,6,2
1,25,62635,1,8,8,7,7,7,0,7,5,2
1,25,62635,1,7,8,8,7,6,0,7,5,2
1,25,62635,1,7,8,8,7,6,5,7,5,2
1,25,62635,1,7,7,7,7,7,0,7,6,2
1,25,62635,1,9,7,8,8,9,0,8,4,2
1,25,62635,1,7,7,8,7,7,6,6,3,2
1,25,62635,1,7,7,8,8,8,7,8,6,2
1,25,62635,1,8,8,7,6,7,6,6,9,2
1,25,62635,1,8,8,10,5,6,5,7,4,2
1,25,62635,1,8,8,7,7,10,5,8,4,2
1,25,62635,0,6,8,8,6,8,3,7,4,2
1,25,62635,1,8,7,7,8,8,4,8,6,2
1,25,62635,0,7,8,7,8,4,5,7,4,2
1,27,12063,0,5,8,8,0,0,0,7,7,2
1,27,12063,0,6,8,7,6,0,0,7,7,0
1,27,12063,0,5,0,7,6,0,0,7,0,2
1,27,12063,1,7,0,0,9,0,0,8.5,7,2
1,27,12063,1,7,0,0,0,0,0,8,7,2
1,27,12063,1,8,0,0,0,0,0,8,7,2
1,27,12063,1,8,0,0,7,0,6,8,7,2
1,27,12063,0,6,8,8,7,8,5,7,7,2
1,27,12063,0,6,0,0,0,0,0,7,7,2
1,27,12063,0,6,0,0,0,0,0,0,0,2
1,27,12063,1,8,8,8,8,8,0,7,8,1
1,27,12063,1,0,0,0,0,0,0,7,7,2
1,27,12063,0,6,8,8,8,8,5,7,7,2
1,27,12063,1,7,7,0,0,9,0,7,7,2
1,27,12063,1,7,0,0,0,0,0,7,7,2
1,27,12063,0,7,0,0,0,0,0,7,7,2
1,27,12063,0,5,0,0,0,0,0,7,7,2
1,27,12063,1,0,0,0,0,0,0,7,8,1
1,27,12063,0,0,0,0,0,0,0,8,0,2
1,23,29809,0,2,8,8,3,2,2,5,3,2
1,23,29809,0,2,2,3,2,2,1,2,1,2
1,23,29809,0,4,6,4,1,1,1,2,5,2
1,23,29809,1,7,5,7,6,6,6,6,2,2
1,23,29809,0,6,4,7,6,2,2,3,3,2
1,23,29809,1,7,3,5,5,3,2,6,6,2
1,23,29809,1,8,4,4,7,5,3,6,2,2
1,23,29809,0,6,7,7,3,2,1,5,9,2
1,23,29809,0,5,8,5,3,3,3,6,5,2
1,23,29809,0,3,5,6,2,6,4,4,7,2
1,23,29809,1,7,7,7,4,5,5,6,5,2
1,23,29809,0,8,7,7,9,5,4,8,1,2
1,23,29809,0,6,9,8,6,5,4,6,6,2
1,23,29809,0,6,6,8,2,8,1,6,4,2
1,23,29809,0,8,4,8,1,7,1,3,2,2
1,23,29809,1,5,6,8,5,5,2,5,4,2
1,23,29809,0,2,9,9,3,7,7,7,8,1
1,23,29809,0,6,8,8,6,7,7,8,6,1
1,23,29809,0,1,8,8,8,8,9,9,8,1
1,21,26482,0,6,6,8,6,7,6,6,3,2
1,21,26482,0,4,6,7,6,5,5,4,2,2
1,21,26482,0,7,7,6,6,6,5,5,2,2
1,21,26482,0,7,7,9,5,6,2,4,2,2
1,21,26482,1,8,7,7,7,6,6,7,3,2
1,21,26482,1,8,7,7,7,6,6,7,3,2
1,21,26482,1,8,7,7,6,6,7,7,3,2
1,21,26482,0,5,6,7,5,6,5,5,3,2
1,21,26482,0,5,7,6,7,5,5,5,4,2
1,21,26482,0,6,7,7,6,6,4,5,4,2
1,21,26482,1,8,8,8,6,7,5,7,2,1
1,21,26482,1,6,7,7,7,6,5,7,3,2
1,21,26482,0,5,7,6,6,6,6,5,3,2
1,21,26482,0,6,6,6,5,5,5,5,3,2
1,21,26482,1,7,7,8,6,6,5,6,4,2
1,21,26482,1,6,6,6,7,5,5,6,3,2
1,21,26482,1,5,7,6,7,6,5,6,4,0
1,21,26482,0,7,7,7,7,7,5,5,3,2
1,21,26482,0,4,6,6,6,7,5,5,2,2
1,28,0,0,6,8,8,7,7,6,7,7,2
1,28,0,0,6,8,8,7,8,6,7,5,2
1,28,0,1,7,8,8,7,8,6,7,6,2
1,28,0,0,8,8,8,8,7,7,7,7,2
1,28,0,1,9,8,8,8,8,7,8,8,2
1,28,0,1,9,9,9,9,8,8,8,8,2
1,28,0,1,8,8,8,8,8,7,8,8,2
1,28,0,0,7,8,8,7,8,7,7,7,2
1,28,0,0,6,8,8,7,7,6,7,7,2
1,28,0,0,6,8,8,7,8,6,7,5,2
1,28,0,1,8,8,9,8,9,7,8,8,2
1,28,0,1,8,9,9,8,9,7,7,7,2
1,28,0,0,7,9,9,7,9,7,7,8,2
1,28,0,1,8,8,8,8,8,7,8,7,2
1,28,0,1,8,7,8,8,8,6,8,6,2
1,28,0,0,7,8,8,7,8,6,6,7,2
1,28,0,0,7,8,8,7,8,7,7,7,2
1,28,0,0,6,9,9,8,9,6,6,6,2
1,28,0,0,5,8,8,7,9,6,6,6,2
1,28,30147,0,5,7,7,7,7,5,5,5,2
1,28,30147,0,4,7,7,6,6,5,6,4,2
1,28,30147,1,6,7,7,7,9,7,7,5,2
1,28,30147,1,8,7,8,7,7,8,7,5,2
1,28,30147,1,8,9,9,9,7,5,7,5,2
1,28,30147,1,8,8,7,8,7,6,7,4,2
1,28,30147,1,9,9,8,9,8,7,8,5,2
1,28,30147,0,7,8,7,7,7,7,7,6,2
1,28,30147,0,5,8,7,7,7,5,6,6,2
1,28,30147,0,6,8,8,7,8,6,6,5,2
1,28,30147,1,8,8,8,8,7,7,7,6,2
1,28,30147,1,7,8,8,7,8,6,7,5,2
1,28,30147,0,5,8,8,7,7,7,6,5,2
1,28,30147,1,8,8,7,8,7,7,7,7,2
1,28,30147,1,8,8,9,7,8,7,7,6,2
1,28,30147,0,9,8,7,6,7,6,7,6,2
1,28,30147,0,6,8,7,6,8,6,7,5,2
1,28,30147,0,6,8,9,7,8,6,6,3,2
1,28,30147,0,3,8,7,8,7,5,6,5,2
1,23,39919,0,5,8,10,7,9,5,6,6,2
1,23,39919,0,5,8,9,7,10,8,7,7,2
1,23,39919,0,6,9,10,8,10,7,7,7,2
1,23,39919,1,8,9,9,8,8,6,8,6,2
1,23,39919,1,8,9,8,10,9,8,9,6,2
1,23,39919,1,8,9,8,9,9,8,9,7,2
1,23,39919,1,9,8,9,10,9,8,10,7,2
1,23,39919,1,9,9,10,9,9,9,10,7,2
1,23,39919,0,6,8,8,8,9,6,7,8,2
1,23,39919,1,7,9,10,10,10,10,8,9,2
1,23,39919,1,8,10,10,10,10,8,10,10,1
1,23,39919,0,6,8,10,8,7,7,8,7,2
1,23,39919,0,6,9,9,8,8,7,8,7,2
1,23,39919,1,8,9,10,9,10,9,10,10,2
1,23,39919,1,8,8,8,9,9,8,8,5,2
1,23,39919,1,6,9,9,8,9,7,7,8,2
1,23,39919,0,6,9,9,7,7,0,7,7,2
1,23,39919,1,8,10,10,10,10,10,10,10,1
1,23,39919,0,5,9,10,9,10,9,8,9,2
0,23,41466,0,2,6,2,3,2,3,2,5,2
0,23,41466,0,3,9,9,7,9,7,5,6,2
0,23,41466,0,3,7,5,3,5,2,2,2,0
0,23,41466,1,5,10,8,5,8,6,6,6,2
0,23,41466,1,4,7,9,9,10,7,9,9,2
0,23,41466,0,3,10,8,6,7,7,5,10,2
0,23,41466,0,3,10,5,3,5,4,3,10,2
0,23,41466,1,4,10,9,8,9,7,6,8,2
0,23,41466,0,3,10,7,3,5,2,3,3,2
0,23,41466,0,3,10,9,2,9,3,3,6,2
0,22,0,0,8,7,7,7,7,7,8,7,2
0,22,0,0,8,8,8,7,8,1,5,5,2
0,22,0,0,7,6,9,7,7,7,8,7,2
0,22,0,0,9,8,7,8,9,9,9,7,2
0,22,0,1,8,10,10,10,10,10,10,8,2
0,22,0,1,10,9,9,8,8,7,8,7,2
0,22,0,1,10,10,10,10,9,9,8,7,2
0,22,0,1,10,10,10,10,10,9,8,7,2
0,22,0,0,8,9,10,10,9,10,9,8,3
0,22,0,0,8,8,10,10,9,7,8,8,2
0,0,0,0,4,9,9,8,8,5,5,9,2
0,0,0,1,7,7,8,5,0,4,6,7,2
0,0,0,1,6,7,9,8,7,5,5,8,2
0,0,0,1,8,8,9,9,7,8,8,9,2
0,0,0,0,5,9,9,9,9,5,5,9,2
0,0,0,1,6,8,9,5,9,7,7,9,2
0,0,0,0,5,9,9,6,5,4,6,8,2
0,0,0,0,4,8,8,7,8,4,4,8,2
0,0,0,1,6,5,9,4,8,5,5,8,2
0,0,0,0,5,5,9,5,5,4,4,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,4,9,2,9,6,3,3,2
0,0,0,0,6,4,6,6,6,4,6,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,6,0,0,2,2,0,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,3,0,5,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,0,1,9,10,10,5,0,0,8,5,2
0,29,0,0,7,10,10,3,0,3,4,2,2
0,29,0,0,5,1,9,1,1,1,2,1,2
0,29,0,1,9,9,10,9,0,4,9,6,2
0,29,0,0,6,10,10,8,8,8,6,2,2
0,29,0,0,2,10,10,1,7,2,3,1,2
0,29,0,0,10,4,8,1,1,3,3,1,2
0,29,0,1,7,10,10,9,0,4,8,4,2
0,29,0,1,9,10,10,9,10,8,8,8,2
0,29,0,0,2,10,10,5,0,5,7,3,2
0,28,23988,0,5,8,7,8,8,3,5,4,2
0,28,23988,0,6,8,7,8,7,3,5,4,2
0,28,23988,0,7,7,8,7,8,6,5,3,2
0,28,23988,1,8,8,8,8,8,5,8,4,2
0,28,23988,0,6,5,6,8,8,4,5,2,2
0,28,23988,1,6,9,8,8,8,5,6,4,2
0,28,23988,0,7,7,8,8,8,5,6,4,2
0,28,23988,0,6,5,7,8,9,4,4,2,2
0,28,23988,0,5,8,8,8,7,4,7,5,2
0,28,23988,1,6,8,8,8,8,5,7,4,2
0,26,28989,0,6,7,7,7,8,6,6,7,2
0,26,28989,1,8,9,9,9,8,8,8,8,1
0,26,28989,0,6,7,7,5,6,6,6,5,2
0,26,28989,1,8,8,8,8,8,8,8,8,2
0,26,28989,0,7,7,8,7,8,7,7,7,2
0,26,28989,0,7,8,8,7,8,8,8,8,2
0,26,28989,0,7,7,6,6,7,7,7,7,0
0,26,28989,0,7,8,8,7,9,7,7,8,2
0,26,28989,1,6,8,8,7,7,8,7,7,2
0,26,28989,0,7,7,8,6,8,6,6,7,2
0,24,50948,1,2,7,7,5,4,2,6,5,2
0,24,50948,1,7,7,7,5,5,5,7,5,1
0,24,50948,1,7,7,8,5,5,5,6,3,2
0,24,50948,1,6,7,8,5,6,5,6,5,2
0,24,50948,1,6,6,9,8,8,5,8,4,2
0,24,50948,0,1,7,5,3,5,1,1,1,2
0,24,50948,0,3,8,5,3,7,1,1,3,2
0,24,50948,0,4,5,5,5,8,5,3,1,2
0,24,50948,0,3,8,8,7,8,3,5,5,2
0,24,50948,0,3,7,4,2,3,2,3,5,2
0,27,38022,1,7,7,8,6,8,5,7,5,2
0,27,38022,1,7,7,7,6,5,5,6,5,2
0,27,38022,0,4,5,7,4,5,3,4,2,2
0,27,38022,1,7,7,8,6,4,4,7,5,2
0,27,38022,0,5,6,8,6,8,4,5,3,2
0,27,38022,1,5,6,6,4,7,5,6,4,2
0,27,38022,1,6,6,7,6,6,6,6,4,2
0,27,38022,1,6,6,7,6,5,4,5,3,0
0,27,38022,0,6,6,6,5,6,4,5,4,2
0,27,38022,1,8,6,8,5,8,5,6,5,2
0,23,0,0,6,7,8,7,8,6,6,6,2
0,23,0,0,6,7,7,7,7,6,6,5,2
0,23,0,0,7,7,7,7,7,6,6,5,2
0,23,0,0,7,7,7,7,8,6,6,6,2
0,23,0,0,7,7,8,7,7,6,6,5,2
0,23,0,0,5,7,7,5,7,5,5,4,2
0,23,0,0,7,7,7,7,6,7,6,5,2
0,23,0,0,7,7,7,8,8,5,6,6,2
0,23,0,0,7,7,7,7,7,5,6,6,2
0,23,0,0,5,8,7,6,8,5,5,4,2
1,29,0,1,7,6,6,7,9,5,6,6,2
1,29,0,0,4,7,7,6,6,5,5,5,2
1,29,0,1,5,8,8,0,9,8,7,6,0
1,29,0,0,4,0,0,0,0,0,0,0,0
1,29,0,1,5,8,7,8,8,6,6,6,2
1,29,0,0,3,6,0,5,6,5,4,6,2
1,29,0,1,9,8,8,8,7,5,8,5,2
1,29,0,0,2,6,7,5,6,4,5,6,2
1,29,0,0,4,6,6,5,4,4,4,5,2
1,29,0,1,8,8,8,8,6,8,8,7,2
1,22,47559,1,8,8,7,7,7,5,7,5,2
1,22,47559,0,5,10,7,5,4,1,5,1,2
1,22,47559,0,0,0,0,0,0,0,0,0,0
1,22,47559,0,0,0,0,0,0,0,0,0,0
1,22,47559,0,6,6,5,10,7,6,6,5,2
1,22,47559,0,0,6,5,4,3,2,1,5,2
1,22,47559,1,10,10,10,10,10,10,10,10,1
1,22,47559,1,5,5,5,5,5,5,5,5,1
1,22,47559,0,6,6,8,6,7,6,6,5,2
1,22,47559,1,7,6,7,8,7,7,6,5,2
1,27,53539,0,6,4,5,6,4,3,5,0,2
1,27,53539,0,5,6,6,5,5,4,4,0,2
1,27,53539,0,6,7,5,6,5,6,7,0,2
1,27,53539,0,5,7,6,4,4,6,5,0,2
1,27,53539,0,3,6,5,4,6,4,4,5,2
1,27,53539,0,4,6,6,5,5,2,5,0,2
1,27,53539,1,8,7,6,5,5,4,7,3,2
1,27,53539,0,4,7,7,6,5,3,6,5,2
1,27,53539,0,3,4,6,3,7,2,4,0,2
1,27,53539,0,6,7,6,7,5,3,6,5,2
1,28,0,1,7,5,5,7,6,0,6,4,2
1,28,0,0,4,7,7,5,5,0,4,2,2
1,28,0,0,4,7,4,2,3,1,1,1,2
1,28,0,0,5,8,6,6,0,4,6,4,2
1,28,0,0,4,7,7,4,4,0,3,3,2
1,28,0,0,2,8,8,4,6,3,4,4,2
1,28,0,1,8,6,8,6,7,0,7,4,2
1,28,0,0,1,6,8,7,9,0,5,3,2
1,28,0,0,4,6,8,4,9,1,4,3,2
1,28,0,0,5,6,5,8,6,2,5,4,2
1,26,32159,1,8,6,7,7,7,5,8,3,2
1,26,32159,0,5,8,7,5,5,4,7,2,2
1,26,32159,0,6,6,7,8,6,7,6,2,2
1,26,32159,0,0,0,0,0,0,0,0,0,0
1,26,32159,0,6,6,6,8,6,5,7,2,2
1,26,32159,0,5,8,9,7,5,5,6,2,2
1,26,32159,0,8,6,7,5,6,7,7,2,2
1,26,32159,0,5,7,9,7,5,4,7,2,2
1,26,32159,0,6,6,9,6,6,5,6,2,2
1,26,32159,0,7,7,7,7,7,8,7,3,2
1,21,53940,1,9,8,8,10,9,6,8,1,2
1,21,53940,1,6,9,8,6,8,6,9,3,2
1,21,53940,1,6,7,6,8,9,6,6,2,2
1,21,53940,0,0,0,0,0,0,0,0,0,0
1,21,53940,0,4,8,6,6,5,1,2,0,2
1,21,53940,1,6,6,8,7,7,2,8,0,2
1,21,53940,0,10,6,8,10,6,0,9,0,2
1,21,53940,0,6,4,6,7,0,0,5,0,2
1,21,53940,0,7,7,9,8,8,5,6,0,2
1,21,53940,1,8,8,9,9,8,6,7,1,2
1,22,0,1,7,8,7,5,7,5,6,7,2
1,22,0,0,5,8,8,7,7,7,6,6,2
1,22,0,1,6,7,7,7,6,6,6,4,2
1,22,0,0,6,7,7,3,5,3,3,3,2
1,22,0,0,5,8,7,6,5,5,5,6,2
1,22,0,0,5,8,7,5,6,5,6,7,2
1,22,0,1,7,7,7,7,7,7,7,5,2
1,22,0,0,5,8,8,5,7,6,6,6,2
1,22,0,0,6,7,8,4,7,6,5,5,2
1,22,0,0,5,7,7,7,6,7,7,7,2
1,22,0,0,7,7,6,5,4,5,5,5,2
1,22,0,0,6,8,6,6,6,5,5,6,2
1,22,0,0,5,7,7,6,6,5,4,4,2
1,22,0,0,0,0,0,0,0,0,0,0,0
1,22,0,0,4,7,6,6,7,5,5,7,2
1,22,0,0,3,7,7,3,6,5,3,3,0
1,22,0,1,7,7,7,6,5,5,7,6,2
1,22,0,0,4,8,7,6,7,5,2,7,2
1,22,0,0,3,7,6,6,5,5,3,1,2
1,22,0,0,6,8,7,7,6,5,6,5,2
1,25,0,0,8,10,8,8,10,5,7,1,2
1,25,0,0,7,6,6,8,6,5,5,2,2
1,25,0,1,8,8,7,8,5,9,7,6,2
1,25,0,0,7,7,7,2,3,2,3,1,2
1,25,0,0,6,8,8,7,7,5,5,1,2
1,25,0,0,5,9,10,7,8,7,7,6,2
1,25,0,1,10,9,9,9,7,8,9,6,2
1,25,0,0,7,8,7,7,3,5,6,3,2
1,25,0,1,8,7,7,9,6,8,8,7,2
1,25,0,0,7,9,8,9,5,6,6,3,2
1,24,40753,1,8,6,6,7,7,5,6,5,2
1,24,40753,1,6,8,7,6,5,5,6,5,2
1,24,40753,1,7,6,6,6,8,5,6,5,2
1,24,40753,0,0,0,0,0,0,0,0,0,0
1,24,40753,1,5,6,7,6,5,5,5,5,2
1,24,40753,1,6,7,8,6,5,7,6,6,2
1,24,40753,1,6,5,6,4,5,5,6,5,2
1,24,40753,0,5,6,6,7,6,5,5,5,2
1,24,40753,1,6,6,7,5,6,5,6,7,2
1,24,40753,1,6,7,6,8,6,5,6,7,2
0,34,38207,1,5,5,5,10,8,0,5,5,2
0,34,38207,0,4,5,5,4,6,0,2,2,2
0,34,38207,0,2,10,4,4,4,0,2,2,2
0,34,38207,1,10,8,10,8,0,0,10,7,2
0,34,38207,0,2,10,5,2,0,0,2,2,2
0,34,38207,1,6,8,8,6,8,0,2,2,2
0,34,38207,0,1,10,0,0,0,0,1,1,2
0,34,38207,0,1,10,5,0,0,0,2,2,0
0,34,38207,0,1,0,8,1,0,3,2,2,2
0,34,38207,0,6,0,5,0,10,0,2,2,2
0,34,38207,0,2,3,5,5,0,0,2,2,2
0,34,38207,1,5,7,8,8,0,0,5,5,2
0,34,38207,1,4,8,8,6,6,0,5,5,2
0,34,38207,1,8,6,7,10,0,8,10,5,2
0,34,38207,1,5,5,5,5,8,8,5,5,2
0,34,38207,1,5,5,6,10,7,0,5,5,2
0,34,38207,1,5,5,6,7,6,0,5,5,2
0,34,38207,1,2,8,8,0,0,0,5,5,2
0,22,46166,1,4,7,8,10,7,7,8,4,2
0,22,46166,0,4,6,6,6,5,7,4,6,2
0,22,46166,0,4,6,7,4,6,2,4,1,2
0,22,46166,1,6,5,6,7,6,7,6,4,2
0,22,46166,1,8,9,9,6,7,5,8,5,2
0,22,46166,1,10,7,8,7,9,9,10,5,2
0,22,46166,0,4,6,6,4,0,0,4,7,2
0,22,46166,0,3,5,6,3,0,2,3,6,2
0,22,46166,1,6,7,6,7,4,6,7,6,2
0,22,46166,1,9,7,7,10,8,7,8,5,2
0,22,46166,0,6,6,5,5,5,6,4,3,2
0,22,46166,1,7,7,8,10,9,8,9,5,2
0,22,46166,0,5,6,7,5,6,4,4,5,2
0,22,46166,1,9,9,9,10,9,10,10,7,2
0,22,46166,1,9,7,7,9,6,5,8,6,2
0,22,46166,0,6,7,7,6,7,7,7,4,2
0,22,46166,1,8,9,8,9,9,8,8,4,2
0,22,46166,0,4,6,7,4,5,2,3,2,2
0,23,30973,0,4,2,9,2,10,2,5,1,2
0,23,30973,0,2,4,9,4,9,6,5,1,2
0,23,30973,0,2,5,9,2,9,2,7,2,2
